Date,Ticker,Open,High,Low,Close,Volume
2025-05-09,BTS.BK,4.900000095367432,4.920000076293945,4.579999923706055,4.639999866485596,155237800.0
2025-05-13,BTS.BK,4.679999828338623,4.980000019073486,4.679999828338623,4.920000076293945,114726200.0
2025-05-14,BTS.BK,4.900000095367432,4.900000095367432,4.71999979019165,4.739999771118164,67509600.0
2025-05-15,BTS.BK,4.739999771118164,4.739999771118164,4.579999923706055,4.639999866485596,45940600.0
2025-05-16,BTS.BK,4.679999828338623,4.760000228881836,4.619999885559082,4.659999847412109,33822000.0
2025-05-19,BTS.BK,4.659999847412109,4.679999828338623,4.579999923706055,4.599999904632568,31912600.0
2025-05-20,BTS.BK,4.619999885559082,4.71999979019165,4.599999904632568,4.639999866485596,30544000.0
2025-05-21,BTS.BK,4.639999866485596,4.699999809265137,4.579999923706055,4.639999866485596,41879700.0
2025-05-22,BTS.BK,4.639999866485596,4.639999866485596,4.539999961853027,4.539999961853027,20989000.0
2025-05-23,BTS.BK,4.579999923706055,4.619999885559082,4.519999980926514,4.539999961853027,18629400.0
2025-05-26,BTS.BK,4.539999961853027,4.579999923706055,4.539999961853027,4.579999923706055,10420900.0
2025-05-27,BTS.BK,4.579999923706055,4.579999923706055,4.420000076293945,4.440000057220459,39533700.0
2025-05-28,BTS.BK,4.420000076293945,4.599999904632568,4.420000076293945,4.559999942779541,37190700.0
2025-05-29,BTS.BK,4.599999904632568,4.619999885559082,4.460000038146973,4.559999942779541,53031600.0
2025-05-30,BTS.BK,4.480000019073486,4.519999980926514,4.400000095367432,4.460000038146973,37219100.0
2025-06-04,BTS.BK,4.460000038146973,4.599999904632568,4.440000057220459,4.599999904632568,95933600.0
2025-06-05,BTS.BK,4.599999904632568,4.639999866485596,4.480000019073486,4.639999866485596,84745300.0
2025-06-06,BTS.BK,4.639999866485596,4.639999866485596,4.480000019073486,4.5,82481800.0
2025-06-09,BTS.BK,4.5,4.579999923706055,4.460000038146973,4.480000019073486,49788400.0
2025-06-10,BTS.BK,4.480000019073486,4.579999923706055,4.420000076293945,4.559999942779541,90954900.0
2025-06-11,BTS.BK,4.539999961853027,4.599999904632568,4.480000019073486,4.5,35506300.0
2025-06-12,BTS.BK,4.5,4.519999980926514,4.300000190734863,4.360000133514404,69774500.0
2025-06-13,BTS.BK,4.320000171661377,4.360000133514404,4.239999771118164,4.28000020980835,55507100.0
2025-06-16,BTS.BK,4.300000190734863,4.320000171661377,4.179999828338623,4.179999828338623,37805800.0
2025-06-17,BTS.BK,4.199999809265137,4.21999979019165,4.139999866485596,4.159999847412109,21411900.0
2025-06-18,BTS.BK,4.159999847412109,4.159999847412109,3.9800000190734863,4.019999980926514,57213800.0
2025-06-19,BTS.BK,3.819999933242798,3.859999895095825,3.359999895095825,3.5,334967000.0
2025-06-20,BTS.BK,3.5799999237060547,3.6600000858306885,3.440000057220459,3.440000057220459,214093700.0
2025-06-23,BTS.BK,3.4000000953674316,3.4000000953674316,3.2799999713897705,3.380000114440918,142965900.0
2025-06-24,BTS.BK,3.4800000190734863,3.5399999618530273,3.4000000953674316,3.5399999618530273,146568800.0
2025-06-25,BTS.BK,3.5,3.640000104904175,3.4000000953674316,3.5999999046325684,109095700.0
2025-06-26,BTS.BK,3.619999885559082,3.7799999713897705,3.619999885559082,3.7200000286102295,86803100.0
2025-06-27,BTS.BK,3.700000047683716,3.7200000286102295,3.559999942779541,3.5999999046325684,87761200.0
2025-06-30,BTS.BK,3.5999999046325684,3.6600000858306885,3.559999942779541,3.5999999046325684,38262100.0
2025-07-01,BTS.BK,3.6600000858306885,3.680000066757202,3.4800000190734863,3.5799999237060547,84856900.0
2025-07-02,BTS.BK,3.559999942779541,3.559999942779541,3.4600000381469727,3.5,68203600.0
2025-07-03,BTS.BK,3.4800000190734863,3.5399999618530273,3.440000057220459,3.5399999618530273,104381900.0
2025-07-04,BTS.BK,3.5199999809265137,3.5199999809265137,3.380000114440918,3.4800000190734863,116993000.0
2025-07-07,BTS.BK,3.4800000190734863,3.4800000190734863,3.380000114440918,3.4200000762939453,68779500.0
2025-07-08,BTS.BK,3.380000114440918,3.5199999809265137,3.3399999141693115,3.440000057220459,129119500.0
2025-07-09,BTS.BK,3.4800000190734863,3.5,3.359999895095825,3.440000057220459,165348700.0
2025-07-11,BTS.BK,3.4600000381469727,3.5,3.4200000762939453,3.440000057220459,79060800.0
2025-07-14,BTS.BK,3.440000057220459,3.559999942779541,3.4200000762939453,3.5399999618530273,141469800.0
2025-07-15,BTS.BK,3.5199999809265137,3.5799999237060547,3.4800000190734863,3.559999942779541,76780700.0
2025-07-16,BTS.BK,3.559999942779541,3.619999885559082,3.4800000190734863,3.5,100863000.0
2025-07-17,BTS.BK,3.5,3.5999999046325684,3.5,3.559999942779541,85528000.0
2025-07-18,BTS.BK,3.559999942779541,3.5799999237060547,3.4800000190734863,3.5199999809265137,99923700.0
2025-07-21,BTS.BK,3.5199999809265137,3.5399999618530273,3.4600000381469727,3.4800000190734863,75096800.0
2025-07-22,BTS.BK,3.4800000190734863,3.5199999809265137,3.4000000953674316,3.4000000953674316,98710300.0
2025-07-23,BTS.BK,3.440000057220459,3.619999885559082,3.440000057220459,3.5799999237060547,155582800.0
2025-07-24,BTS.BK,3.5399999618530273,3.5999999046325684,3.4800000190734863,3.5399999618530273,136206800.0
2025-07-25,BTS.BK,3.5199999809265137,3.5399999618530273,3.440000057220459,3.4600000381469727,76651900.0
2025-07-29,BTS.BK,3.4800000190734863,3.559999942779541,3.4200000762939453,3.5399999618530273,125078700.0
2025-07-30,BTS.BK,3.5399999618530273,3.619999885559082,3.5,3.619999885559082,108677600.0
2025-07-31,BTS.BK,3.5799999237060547,3.5999999046325684,3.5199999809265137,3.5199999809265137,83633700.0
2025-08-01,BTS.BK,3.559999942779541,3.680000066757202,3.4600000381469727,3.4600000381469727,204258700.0
2025-08-04,BTS.BK,3.4800000190734863,3.4800000190734863,3.4000000953674316,3.440000057220459,84815600.0
2025-08-05,BTS.BK,3.4800000190734863,3.559999942779541,3.4800000190734863,3.5399999618530273,81597000.0
2025-08-06,BTS.BK,3.5399999618530273,3.680000066757202,3.5199999809265137,3.619999885559082,135131000.0
2025-08-07,BTS.BK,3.640000104904175,3.740000009536743,3.5799999237060547,3.5999999046325684,186666900.0
2025-08-08,BTS.BK,3.5799999237060547,3.5999999046325684,3.4800000190734863,3.5199999809265137,272526200.0
2025-08-13,BTS.BK,3.5399999618530273,3.5399999618530273,3.440000057220459,3.4800000190734863,83167000.0
2025-08-14,BTS.BK,3.4800000190734863,3.5,3.4200000762939453,3.440000057220459,67419200.0
2025-08-15,BTS.BK,3.4200000762939453,3.4600000381469727,3.359999895095825,3.380000114440918,63813100.0
2025-08-18,BTS.BK,3.4000000953674316,3.4200000762939453,3.3399999141693115,3.359999895095825,78915000.0
2025-08-19,BTS.BK,3.359999895095825,3.5199999809265137,3.3399999141693115,3.5,180222200.0
2025-08-20,BTS.BK,3.5,3.5199999809265137,3.4000000953674316,3.440000057220459,85758500.0
2025-08-21,BTS.BK,3.440000057220459,3.440000057220459,3.4000000953674316,3.4000000953674316,51191600.0
2025-08-22,BTS.BK,3.440000057220459,3.4800000190734863,3.380000114440918,3.4200000762939453,81450700.0
2025-08-25,BTS.BK,3.440000057220459,3.5,3.4200000762939453,3.4600000381469727,89498800.0
2025-08-26,BTS.BK,3.4000000953674316,3.4200000762939453,3.319999933242798,3.319999933242798,198473300.0
2025-08-27,BTS.BK,3.3399999141693115,3.3399999141693115,3.2200000286102295,3.2200000286102295,163345400.0
2025-08-28,BTS.BK,3.240000009536743,3.2799999713897705,3.2200000286102295,3.259999990463257,69732700.0
2025-08-29,BTS.BK,3.259999990463257,3.3399999141693115,3.140000104904175,3.1600000858306885,290743400.0
2025-09-01,BTS.BK,3.180000066757202,3.180000066757202,3.0399999618530273,3.0999999046325684,209290200.0
2025-09-02,BTS.BK,3.119999885559082,3.1600000858306885,3.0799999237060547,3.0999999046325684,83484000.0
2025-09-03,BTS.BK,3.119999885559082,3.200000047683716,3.0999999046325684,3.180000066757202,103014700.0
2025-09-04,BTS.BK,3.180000066757202,3.2799999713897705,3.180000066757202,3.2200000286102295,119998400.0
2025-09-05,BTS.BK,3.259999990463257,3.359999895095825,3.2200000286102295,3.299999952316284,249152900.0
2025-09-08,BTS.BK,3.359999895095825,3.440000057220459,3.319999933242798,3.440000057220459,200304700.0
2025-09-09,BTS.BK,3.440000057220459,3.4600000381469727,3.299999952316284,3.319999933242798,278396800.0
2025-09-10,BTS.BK,3.299999952316284,3.3399999141693115,3.259999990463257,3.299999952316284,92998400.0
2025-09-11,BTS.BK,3.319999933242798,3.359999895095825,3.2799999713897705,3.299999952316284,56040200.0
2025-09-12,BTS.BK,3.319999933242798,3.380000114440918,3.319999933242798,3.3399999141693115,75865900.0
2025-09-15,BTS.BK,3.3399999141693115,3.359999895095825,3.299999952316284,3.319999933242798,49513200.0
2025-09-16,BTS.BK,3.3399999141693115,3.4000000953674316,3.299999952316284,3.380000114440918,143695300.0
2025-09-17,BTS.BK,3.4000000953674316,3.4000000953674316,3.2799999713897705,3.319999933242798,140486900.0
2025-09-18,BTS.BK,3.319999933242798,3.319999933242798,3.200000047683716,3.240000009536743,97359900.0
2025-09-19,BTS.BK,3.240000009536743,3.259999990463257,3.2200000286102295,3.2200000286102295,73484100.0
2025-09-22,BTS.BK,3.2200000286102295,3.2200000286102295,3.140000104904175,3.180000066757202,84727900.0
2025-09-23,BTS.BK,3.180000066757202,3.180000066757202,3.0199999809265137,3.0199999809265137,184987200.0
2025-09-24,BTS.BK,3.0199999809265137,3.059999942779541,3.0,3.0199999809265137,61788500.0
2025-09-25,BTS.BK,3.059999942779541,3.0799999237060547,3.0199999809265137,3.059999942779541,42738100.0
2025-09-26,BTS.BK,3.0399999618530273,3.0799999237060547,3.0199999809265137,3.059999942779541,38210700.0
2025-09-29,BTS.BK,3.0799999237060547,3.200000047683716,3.059999942779541,3.1600000858306885,130359300.0
2025-09-30,BTS.BK,3.180000066757202,3.180000066757202,3.059999942779541,3.059999942779541,121264000.0
2025-10-01,BTS.BK,3.240000009536743,3.240000009536743,3.0999999046325684,3.0999999046325684,77261200.0
2025-10-02,BTS.BK,3.119999885559082,3.1600000858306885,3.0999999046325684,3.119999885559082,40066100.0
2025-10-03,BTS.BK,3.119999885559082,3.140000104904175,3.059999942779541,3.0799999237060547,58904000.0
2025-10-06,BTS.BK,3.0799999237060547,3.0999999046325684,3.059999942779541,3.059999942779541,20610300.0
2025-10-07,BTS.BK,3.059999942779541,3.059999942779541,3.059999942779541,3.059999942779541,0.0
2025-10-08,BTS.BK,3.0999999046325684,3.0999999046325684,3.0199999809265137,3.0399999618530273,75792500.0
2025-10-09,BTS.BK,3.0799999237060547,3.0799999237060547,3.0199999809265137,3.0399999618530273,58830700.0
2025-10-10,BTS.BK,3.0399999618530273,3.0399999618530273,3.0199999809265137,3.0199999809265137,23440200.0
2025-10-14,BTS.BK,3.0199999809265137,3.0199999809265137,2.8399999141693115,2.8399999141693115,179892400.0
2025-10-15,BTS.BK,2.880000114440918,2.9000000953674316,2.819999933242798,2.819999933242798,66813000.0
2025-10-16,BTS.BK,2.819999933242798,2.9200000762939453,2.799999952316284,2.9000000953674316,67510500.0
2025-10-17,BTS.BK,2.880000114440918,2.880000114440918,2.799999952316284,2.819999933242798,41672600.0
2025-10-20,BTS.BK,2.859999895095825,2.9000000953674316,2.8399999141693115,2.859999895095825,39979500.0
2025-10-21,BTS.BK,2.880000114440918,2.9600000381469727,2.859999895095825,2.859999895095825,72113500.0
2025-10-22,BTS.BK,2.880000114440918,2.9800000190734863,2.859999895095825,2.940000057220459,91742400.0
2025-10-24,BTS.BK,2.9600000381469727,2.9600000381469727,2.880000114440918,2.9000000953674316,70171400.0
2025-10-27,BTS.BK,2.9200000762939453,2.940000057220459,2.859999895095825,2.859999895095825,52554800.0
2025-10-28,BTS.BK,2.859999895095825,2.880000114440918,2.819999933242798,2.8399999141693115,37668000.0
2025-10-29,BTS.BK,2.859999895095825,2.880000114440918,2.799999952316284,2.819999933242798,34459000.0
2025-10-30,BTS.BK,2.819999933242798,3.0199999809265137,2.799999952316284,3.0,217528900.0
2025-10-31,BTS.BK,3.059999942779541,3.0799999237060547,2.940000057220459,2.940000057220459,158997200.0
2025-11-03,BTS.BK,2.940000057220459,3.0399999618530273,2.9200000762939453,2.9200000762939453,68232100.0
2025-11-04,BTS.BK,2.9200000762939453,2.940000057220459,2.880000114440918,2.9000000953674316,39759300.0
2025-11-05,BTS.BK,2.880000114440918,2.880000114440918,2.819999933242798,2.819999933242798,52511200.0
2025-11-06,BTS.BK,2.8399999141693115,2.880000114440918,2.740000009536743,2.7799999713897705,76640600.0
2025-11-07,BTS.BK,2.759999990463257,2.7799999713897705,2.700000047683716,2.7200000286102295,38534800.0
2025-11-10,BTS.BK,2.7200000286102295,2.7799999713897705,2.7200000286102295,2.759999990463257,27379700.0
2025-11-11,BTS.BK,2.759999990463257,2.759999990463257,2.700000047683716,2.7200000286102295,19864500.0
2025-11-12,BTS.BK,2.740000009536743,2.740000009536743,2.5999999046325684,2.640000104904175,90316500.0
2025-11-13,BTS.BK,2.640000104904175,2.6600000858306885,2.5999999046325684,2.640000104904175,37788000.0
2025-11-14,BTS.BK,2.640000104904175,2.6600000858306885,2.559999942779541,2.619999885559082,46515500.0
2025-11-17,BTS.BK,2.640000104904175,2.740000009536743,2.619999885559082,2.7200000286102295,55856700.0
2025-11-18,BTS.BK,2.7200000286102295,2.7799999713897705,2.6600000858306885,2.6600000858306885,64878400.0
2025-11-19,BTS.BK,2.6600000858306885,2.680000066757202,2.5999999046325684,2.5999999046325684,38929000.0
2025-11-20,BTS.BK,2.619999885559082,2.6600000858306885,2.5799999237060547,2.5799999237060547,40640900.0
2025-11-21,BTS.BK,2.5799999237060547,2.5799999237060547,2.4800000190734863,2.5,98593300.0
2025-11-24,BTS.BK,2.5199999809265137,2.5399999618530273,2.5,2.5,35910000.0
2025-11-25,BTS.BK,2.5199999809265137,2.5799999237060547,2.5,2.5399999618530273,36311300.0
2025-11-26,BTS.BK,2.559999942779541,2.5799999237060547,2.5,2.5199999809265137,25581400.0
2025-11-27,BTS.BK,2.5199999809265137,2.5799999237060547,2.5,2.5399999618530273,55547400.0
2025-11-28,BTS.BK,2.559999942779541,2.619999885559082,2.5399999618530273,2.5799999237060547,53650700.0
2025-12-01,BTS.BK,2.5999999046325684,2.6600000858306885,2.5999999046325684,2.640000104904175,58822400.0
2025-12-02,BTS.BK,2.640000104904175,2.640000104904175,2.559999942779541,2.5799999237060547,34461000.0
2025-12-03,BTS.BK,2.5999999046325684,2.619999885559082,2.559999942779541,2.559999942779541,51063400.0
2025-12-04,BTS.BK,2.559999942779541,2.5799999237060547,2.5,2.5,39771700.0
2025-12-08,BTS.BK,2.5399999618530273,2.559999942779541,2.5,2.5199999809265137,50082100.0
2025-12-09,BTS.BK,2.5399999618530273,2.559999942779541,2.5,2.5399999618530273,30204300.0
2025-12-11,BTS.BK,2.5399999618530273,2.5399999618530273,2.4200000762939453,2.440000057220459,72630700.0
2025-12-12,BTS.BK,2.4600000381469727,2.559999942779541,2.4600000381469727,2.5199999809265137,64948700.0
2025-12-15,BTS.BK,2.5,2.5799999237060547,2.5,2.5799999237060547,33031000.0
2025-12-16,BTS.BK,2.559999942779541,2.559999942779541,2.5,2.5199999809265137,19575300.0
2025-12-17,BTS.BK,2.5199999809265137,2.5399999618530273,2.5,2.5199999809265137,21788400.0
2025-12-18,BTS.BK,2.5199999809265137,2.5199999809265137,2.440000057220459,2.440000057220459,37445100.0
2025-12-19,BTS.BK,2.440000057220459,2.440000057220459,2.319999933242798,2.319999933242798,110224600.0
2025-12-22,BTS.BK,2.319999933242798,2.3399999141693115,2.259999990463257,2.299999952316284,71600400.0
2025-12-23,BTS.BK,2.359999895095825,2.380000114440918,2.319999933242798,2.319999933242798,38416900.0
2025-12-24,BTS.BK,2.319999933242798,2.359999895095825,2.299999952316284,2.359999895095825,26526300.0
2025-12-25,BTS.BK,2.359999895095825,2.359999895095825,2.2799999713897705,2.319999933242798,23280600.0
2025-12-26,BTS.BK,2.319999933242798,2.319999933242798,2.240000009536743,2.240000009536743,46501100.0
2025-12-29,BTS.BK,2.259999990463257,2.2799999713897705,2.240000009536743,2.240000009536743,36627200.0
2025-12-30,BTS.BK,2.240000009536743,2.299999952316284,2.240000009536743,2.2799999713897705,23615300.0
2026-01-05,BTS.BK,2.299999952316284,2.3399999141693115,2.299999952316284,2.319999933242798,23789900.0
2026-01-06,BTS.BK,2.319999933242798,2.3399999141693115,2.259999990463257,2.2799999713897705,17926300.0
2026-01-07,BTS.BK,2.2799999713897705,2.3399999141693115,2.2799999713897705,2.299999952316284,22284500.0
2026-01-08,BTS.BK,2.2799999713897705,2.299999952316284,2.259999990463257,2.259999990463257,15649000.0
2026-01-09,BTS.BK,2.259999990463257,2.2799999713897705,2.1600000858306885,2.180000066757202,54623700.0
2026-01-12,BTS.BK,2.200000047683716,2.200000047683716,2.0199999809265137,2.0399999618530273,76456400.0
2026-01-13,BTS.BK,2.0399999618530273,2.0799999237060547,2.0,2.0,51488600.0
2026-01-14,BTS.BK,2.0199999809265137,2.059999942779541,2.0199999809265137,2.0399999618530273,25620200.0
2026-01-15,BTS.BK,2.0199999809265137,2.140000104904175,2.0199999809265137,2.140000104904175,52531000.0
2026-01-16,BTS.BK,2.119999885559082,2.180000066757202,2.0999999046325684,2.180000066757202,23255200.0
2026-01-19,BTS.BK,2.180000066757202,2.259999990463257,2.140000104904175,2.2200000286102295,49744700.0
2026-01-20,BTS.BK,2.2200000286102295,2.359999895095825,2.200000047683716,2.3399999141693115,80922000.0
2026-01-21,BTS.BK,2.359999895095825,2.4200000762939453,2.3399999141693115,2.4000000953674316,60867200.0
2026-01-22,BTS.BK,2.380000114440918,2.4000000953674316,2.319999933242798,2.3399999141693115,45373500.0
2026-01-23,BTS.BK,2.359999895095825,2.380000114440918,2.259999990463257,2.2799999713897705,44057800.0
2026-01-26,BTS.BK,2.259999990463257,2.2799999713897705,2.200000047683716,2.2200000286102295,37722100.0
2026-01-27,BTS.BK,2.2200000286102295,2.299999952316284,2.2200000286102295,2.259999990463257,38262700.0
2026-01-28,BTS.BK,2.2799999713897705,2.2799999713897705,2.2200000286102295,2.240000009536743,18099800.0
2026-01-29,BTS.BK,2.2200000286102295,2.259999990463257,2.200000047683716,2.2200000286102295,21567000.0
2026-01-30,BTS.BK,2.200000047683716,2.2200000286102295,2.1600000858306885,2.180000066757202,25794600.0
2026-02-02,BTS.BK,2.1600000858306885,2.200000047683716,2.140000104904175,2.180000066757202,29050000.0
2026-02-03,BTS.BK,2.1600000858306885,2.240000009536743,2.1600000858306885,2.200000047683716,35178600.0
2026-02-04,BTS.BK,2.200000047683716,2.200000047683716,2.1600000858306885,2.1600000858306885,36353200.0
2026-02-05,BTS.BK,2.1600000858306885,2.240000009536743,2.1600000858306885,2.200000047683716,34064100.0
2026-02-06,BTS.BK,2.200000047683716,2.240000009536743,2.180000066757202,2.200000047683716,32526000.0
2026-02-09,BTS.BK,2.259999990463257,2.380000114440918,2.2200000286102295,2.359999895095825,104613300.0
2026-02-10,BTS.BK,2.359999895095825,2.4800000190734863,2.3399999141693115,2.4600000381469727,101373500.0
2026-02-11,BTS.BK,2.4600000381469727,2.5,2.4200000762939453,2.440000057220459,71587400.0
2026-02-12,BTS.BK,2.4200000762939453,2.559999942779541,2.380000114440918,2.5199999809265137,96104900.0
2026-02-13,BTS.BK,2.5,2.819999933242798,2.4800000190734863,2.740000009536743,340788600.0
2026-02-16,BTS.BK,2.680000066757202,2.740000009536743,2.5199999809265137,2.5199999809265137,205458400.0
2026-02-17,BTS.BK,2.5,2.559999942779541,2.4600000381469727,2.5399999618530273,148539800.0
2026-02-18,BTS.BK,2.5399999618530273,2.619999885559082,2.5199999809265137,2.5999999046325684,110132500.0
2026-02-19,BTS.BK,2.5999999046325684,2.700000047683716,2.5999999046325684,2.680000066757202,176215800.0
2026-02-20,BTS.BK,2.6600000858306885,2.680000066757202,2.4800000190734863,2.4800000190734863,177703300.0
2026-02-23,BTS.BK,2.5,2.5199999809265137,2.359999895095825,2.4000000953674316,137535000.0
2026-02-24,BTS.BK,2.380000114440918,2.440000057220459,2.359999895095825,2.4200000762939453,65445200.0
2026-02-25,BTS.BK,2.4600000381469727,2.4800000190734863,2.440000057220459,2.4600000381469727,69008400.0
2026-02-26,BTS.BK,2.4600000381469727,2.4800000190734863,2.4200000762939453,2.4600000381469727,40074300.0
2026-02-27,BTS.BK,2.440000057220459,2.4800000190734863,2.380000114440918,2.380000114440918,71089300.0
2026-03-02,BTS.BK,2.259999990463257,2.299999952316284,2.180000066757202,2.180000066757202,112554400.0
2026-03-04,BTS.BK,2.059999942779541,2.0999999046325684,2.0,2.0799999237060547,157883300.0
2026-03-05,BTS.BK,2.119999885559082,2.1600000858306885,2.0399999618530273,2.0999999046325684,107153000.0
2026-03-06,BTS.BK,2.0799999237060547,2.0999999046325684,2.059999942779541,2.0799999237060547,41685900.0
2026-03-09,BTS.BK,1.9900000095367432,2.0799999237060547,1.9800000190734863,2.0799999237060547,78869900.0
2026-03-10,BTS.BK,2.0999999046325684,2.119999885559082,2.0399999618530273,2.059999942779541,40220700.0
2026-03-11,BTS.BK,2.0799999237060547,2.119999885559082,2.059999942779541,2.059999942779541,46692100.0
2026-03-12,BTS.BK,2.0799999237060547,2.119999885559082,2.0399999618530273,2.0999999046325684,48369000.0
2026-03-13,BTS.BK,2.0999999046325684,2.0999999046325684,2.059999942779541,2.059999942779541,19417200.0
2026-03-16,BTS.BK,2.0799999237060547,2.0799999237060547,2.0199999809265137,2.0399999618530273,46834600.0
2026-03-17,BTS.BK,2.059999942779541,2.119999885559082,2.0399999618530273,2.0799999237060547,56941300.0
2026-03-18,BTS.BK,2.0999999046325684,2.0999999046325684,2.0399999618530273,2.059999942779541,27189700.0
2026-03-19,BTS.BK,2.0399999618530273,2.0399999618530273,2.0,2.0,35262500.0
2026-03-20,BTS.BK,2.0199999809265137,2.059999942779541,2.0199999809265137,2.0199999809265137,42314100.0
2026-03-23,BTS.BK,2.0,2.0199999809265137,1.9800000190734863,1.9900000095367432,45807400.0
2026-03-24,BTS.BK,2.0199999809265137,2.0399999618530273,2.0,2.0199999809265137,33160400.0
2026-03-25,BTS.BK,2.0399999618530273,2.059999942779541,2.0199999809265137,2.059999942779541,24468900.0
2026-03-26,BTS.BK,2.059999942779541,2.059999942779541,2.0,2.0199999809265137,29841500.0
2026-03-27,BTS.BK,2.0399999618530273,2.0799999237060547,2.0199999809265137,2.0399999618530273,66566200.0
2026-03-30,BTS.BK,2.0199999809265137,2.0799999237060547,2.0199999809265137,2.059999942779541,44227700.0
2026-03-31,BTS.BK,2.059999942779541,2.180000066757202,2.0399999618530273,2.1600000858306885,91287800.0
2026-04-01,BTS.BK,2.180000066757202,2.200000047683716,2.140000104904175,2.1600000858306885,67362200.0
2026-04-02,BTS.BK,2.140000104904175,2.180000066757202,2.119999885559082,2.140000104904175,56052600.0
2026-04-03,BTS.BK,2.1600000858306885,2.1600000858306885,2.0999999046325684,2.0999999046325684,36792300.0
2026-04-07,BTS.BK,2.119999885559082,2.140000104904175,2.0799999237060547,2.0999999046325684,22777000.0
2026-04-08,BTS.BK,2.180000066757202,2.200000047683716,2.140000104904175,2.1600000858306885,46161600.0
2026-04-09,BTS.BK,2.1600000858306885,2.1600000858306885,2.0999999046325684,2.119999885559082,24867300.0
2026-04-10,BTS.BK,2.119999885559082,2.140000104904175,2.0999999046325684,2.140000104904175,13990900.0
2026-04-16,BTS.BK,2.140000104904175,2.180000066757202,2.119999885559082,2.140000104904175,24192000.0
2026-04-17,BTS.BK,2.140000104904175,2.140000104904175,2.059999942779541,2.0799999237060547,31656800.0
2026-04-20,BTS.BK,2.0799999237060547,2.0799999237060547,2.0399999618530273,2.059999942779541,21329800.0
2026-04-21,BTS.BK,2.059999942779541,2.0799999237060547,2.059999942779541,2.0799999237060547,8480700.0
2026-04-22,BTS.BK,2.140000104904175,2.240000009536743,2.140000104904175,2.1600000858306885,118673500.0
2026-04-23,BTS.BK,2.1600000858306885,2.180000066757202,2.0999999046325684,2.119999885559082,36026100.0
2026-04-24,BTS.BK,2.119999885559082,2.140000104904175,2.0999999046325684,2.119999885559082,19851500.0
2026-04-27,BTS.BK,2.119999885559082,2.140000104904175,2.0799999237060547,2.0799999237060547,31007800.0
2026-04-28,BTS.BK,2.119999885559082,2.140000104904175,2.0799999237060547,2.0999999046325684,29331800.0
2026-04-29,BTS.BK,2.0799999237060547,2.0999999046325684,2.059999942779541,2.0999999046325684,14669700.0
2026-04-30,BTS.BK,2.0799999237060547,2.0999999046325684,2.059999942779541,2.0799999237060547,17501700.0
2026-05-01,BTS.BK,2.0799999237060547,2.0799999237060547,2.0799999237060547,2.0799999237060547,0.0
2026-05-04,BTS.BK,2.0799999237060547,2.0799999237060547,2.0799999237060547,2.0799999237060547,0.0
2026-05-05,BTS.BK,2.0799999237060547,2.0999999046325684,2.0399999618530273,2.059999942779541,28401100.0
2026-05-06,BTS.BK,2.0799999237060547,2.119999885559082,2.059999942779541,2.119999885559082,25882300.0
2026-05-07,BTS.BK,2.119999885559082,2.140000104904175,2.0799999237060547,2.0799999237060547,54042400.0
2026-05-08,BTS.BK,2.0799999237060547,2.0799999237060547,2.059999942779541,2.059999942779541,19971200.0
2024-11-18,CBG.BK,75.46435424999687,75.94501892674845,74.74335723486952,75.2240219116211,1285900.0
2024-11-19,CBG.BK,74.98368565040299,76.18534727941586,74.98368565040299,75.94501495361328,2205700.0
2024-11-20,CBG.BK,76.18535126512424,76.18535126512424,74.98368957324531,75.2240219116211,1725900.0
2024-11-21,CBG.BK,75.94502137199281,76.42568606422061,75.2240243336511,75.7046890258789,1477400.0
2024-11-22,CBG.BK,75.70469262464991,76.6660220548042,75.46436026711135,76.42568969726562,2099500.0
2024-11-25,CBG.BK,76.90634796238244,76.90634796238244,76.1853509502351,76.666015625,1293300.0
2024-11-26,CBG.BK,76.666011931021,76.90634425682359,75.46435030200814,75.94501495361328,1719000.0
2024-11-27,CBG.BK,75.9450198173523,76.9063491821289,75.22402279376983,76.9063491821289,1740600.0
2024-11-28,CBG.BK,76.90634549980284,76.90634549980284,75.94501618105531,76.18534851074219,1289000.0
2024-11-29,CBG.BK,74.50302521646606,74.74335755587401,71.6190371435706,73.78202819824219,9243800.0
2024-12-02,CBG.BK,74.0223617553711,74.50302644209428,71.61903832175514,74.0223617553711,6930300.0
2024-12-03,CBG.BK,73.78202574683017,74.02235807825308,72.09969942686988,73.30136108398438,10889300.0
2024-12-04,CBG.BK,73.7820254752107,75.22401945843957,73.30136081413441,74.74335479736328,3911000.0
2024-12-06,CBG.BK,74.02236108779907,77.38701386451721,74.02236108779907,76.9063491821289,5441700.0
2024-12-09,CBG.BK,76.90635516826923,78.82901404747597,76.66602280836838,78.10801696777344,4559000.0
2024-12-11,CBG.BK,78.34835221240083,78.58868458115052,77.14669036865234,77.14669036865234,1459100.0
2024-12-12,CBG.BK,77.38701750102796,77.86768220600328,76.66602044356496,77.62734985351562,1199300.0
2024-12-13,CBG.BK,76.90634796238244,77.62734497452978,76.666015625,76.666015625,1468000.0
2024-12-16,CBG.BK,77.14668152332307,77.38701386451721,76.18535215854645,76.9063491821289,1338900.0
2024-12-17,CBG.BK,76.66601469577887,76.9063470302484,74.74335602002266,74.98368835449219,3939100.0
2024-12-18,CBG.BK,74.5030272953094,75.7046890258789,74.26269494919549,75.7046890258789,1970600.0
2024-12-19,CBG.BK,75.22402592320596,75.46435827439831,74.0223641672442,74.5030288696289,1622300.0
